run_id,work_order_id,machine_id,operator_id,start_time,end_time
1862,66,11,25,2024-02-21 14:00:00,2024-02-21 18:37:47.902018
1863,200,5,4,2024-01-14 18:00:00,2024-01-14 19:06:20.739721
1864,80,12,17,2024-01-02 18:00:00,2024-01-02 22:25:19.877954
1865,27,11,14,2024-03-17 17:00:00,2024-03-17 18:02:24.520028
1866,246,10,10,2024-03-03 07:00:00,2024-03-03 11:48:16.198148
1867,127,20,5,2024-03-06 08:00:00,2024-03-06 10:14:50.402155
1868,59,9,23,2024-02-01 16:00:00,2024-02-01 21:06:10.969493
1869,102,16,23,2024-01-14 17:00:00,2024-01-14 21:39:08.220845
1870,93,7,28,2024-03-16 16:00:00,2024-03-16 20:10:20.589452
1871,118,4,5,2024-02-21 06:00:00,2024-02-21 08:22:09.509504
1872,99,5,14,2024-01-03 15:00:00,2024-01-03 16:59:53.582881
1873,27,13,14,2024-03-08 10:00:00,2024-03-08 14:30:02.859507
1874,119,8,11,2024-02-24 13:00:00,2024-02-24 14:18:24.295024
1875,219,2,10,2024-01-15 10:00:00,2024-01-15 12:49:04.370629
1876,180,14,8,2024-02-10 06:00:00,2024-02-10 07:54:31.529233
1877,1,2,22,2024-02-11 09:00:00,2024-02-11 11:25:35.705460
1878,144,20,4,2024-02-25 08:00:00,2024-02-25 10:15:40.734835
1879,252,12,11,2024-02-08 07:00:00,2024-02-08 08:29:03.969977
1880,7,18,25,2024-01-17 11:00:00,2024-01-17 13:48:10.236739
1881,186,19,17,2024-03-18 11:00:00,2024-03-18 13:11:28.539959
1882,142,7,19,2024-02-19 07:00:00,2024-02-19 12:26:09.488397
1883,67,20,4,2024-01-06 15:00:00,2024-01-06 20:50:29.943267
1884,98,7,23,2024-02-27 07:00:00,2024-02-27 08:22:27.832821
1885,280,20,11,2024-02-08 17:00:00,2024-02-08 20:22:15.573362
1886,104,18,24,2024-01-20 06:00:00,2024-01-20 07:38:20.975006
1887,215,18,23,2024-02-02 18:00:00,2024-02-02 23:16:01.889297
1888,287,12,29,2024-02-16 13:00:00,2024-02-16 17:08:57.563492
1889,61,14,3,2024-03-02 12:00:00,2024-03-02 15:37:07.729717
1890,258,1,6,2024-03-17 10:00:00,2024-03-17 14:29:00.712099
1891,67,10,2,2024-03-13 06:00:00,2024-03-13 10:58:19.026843
1892,98,13,16,2024-03-28 14:00:00,2024-03-28 19:21:04.602959
1893,39,6,15,2024-03-06 12:00:00,2024-03-06 15:48:44.974624
1894,200,13,20,2024-02-04 09:00:00,2024-02-04 10:55:13.194126
1895,82,19,7,2024-03-16 17:00:00,2024-03-16 18:02:39.503846
1896,263,15,17,2024-03-31 17:00:00,2024-03-31 20:37:31.317643
1897,156,8,10,2024-03-31 10:00:00,2024-03-31 13:45:38.716577
1898,88,8,2,2024-03-09 09:00:00,2024-03-09 11:27:33.179317
1899,76,9,30,2024-01-18 10:00:00,2024-01-18 15:22:00.891164
1900,27,8,27,2024-01-27 14:00:00,2024-01-27 15:34:51.327086
1901,178,20,12,2024-02-11 07:00:00,2024-02-11 12:43:55.700893
1902,282,9,24,2024-01-18 12:00:00,2024-01-18 17:29:30.043670
1903,151,11,2,2024-03-21 06:00:00,2024-03-21 11:07:10.772150
1904,113,9,6,2024-02-02 06:00:00,2024-02-02 09:41:12.996505
1905,299,4,24,2024-03-29 12:00:00,2024-03-29 17:43:41.813480
1906,132,20,18,2024-01-27 13:00:00,2024-01-27 15:06:11.502675
1907,138,7,19,2024-03-21 18:00:00,2024-03-21 23:17:27.984036
1908,203,5,15,2024-01-30 17:00:00,2024-01-30 21:37:53.150231
1909,189,5,29,2024-03-02 07:00:00,2024-03-02 10:28:47.301163
1910,236,6,27,2024-01-23 09:00:00,2024-01-23 12:50:53.843731
1911,93,10,1,2024-02-09 08:00:00,2024-02-09 13:25:34.554780
1912,202,20,7,2024-01-09 08:00:00,2024-01-09 09:21:36.876413
1913,126,15,30,2024-03-23 12:00:00,2024-03-23 13:30:04.208376
1914,270,5,24,2024-01-02 15:00:00,2024-01-02 16:29:55.138976
1915,197,1,4,2024-01-02 18:00:00,2024-01-02 23:09:09.308392
1916,23,5,8,2024-01-11 10:00:00,2024-01-11 11:42:47.440904
1917,7,1,26,2024-01-14 14:00:00,2024-01-14 18:40:50.367185
1918,174,3,7,2024-01-18 13:00:00,2024-01-18 17:47:54.091534
1919,228,6,10,2024-02-12 13:00:00,2024-02-12 14:46:21.239825
1920,29,18,23,2024-02-04 16:00:00,2024-02-04 19:43:05.032304
1921,11,2,4,2024-03-10 10:00:00,2024-03-10 11:30:46.189612
1922,213,5,1,2024-01-29 06:00:00,2024-01-29 08:08:00.152539
1923,198,5,12,2024-03-24 10:00:00,2024-03-24 12:07:45.919061
1924,197,4,16,2024-01-22 07:00:00,2024-01-22 09:07:21.404231
1925,145,12,3,2024-03-19 11:00:00,2024-03-19 12:35:30.317468
1926,44,2,20,2024-01-20 08:00:00,2024-01-20 11:08:35.311271
1927,172,20,6,2024-03-27 12:00:00,2024-03-27 13:45:03.960643
1928,155,20,27,2024-02-06 11:00:00,2024-02-06 16:22:37.239028
1929,139,16,22,2024-02-17 10:00:00,2024-02-17 15:03:12.949467
1930,40,1,28,2024-01-20 18:00:00,2024-01-20 22:16:45.374195
1931,164,5,13,2024-02-27 17:00:00,2024-02-27 21:59:03.313308
1932,245,3,4,2024-03-14 12:00:00,2024-03-14 17:47:52.535660
1933,143,5,3,2024-02-11 08:00:00,2024-02-11 09:54:33.702054
1934,198,12,11,2024-03-04 12:00:00,2024-03-04 15:24:23.193900
1935,212,20,26,2024-03-22 11:00:00,2024-03-22 12:41:27.982992
1936,126,13,14,2024-03-11 13:00:00,2024-03-11 16:41:37.450322
1937,253,18,18,2024-01-30 12:00:00,2024-01-30 13:25:05.118984
1938,216,17,19,2024-03-29 18:00:00,2024-03-29 22:44:29.102993
1939,45,8,12,2024-01-01 09:00:00,2024-01-01 14:58:10.295620
1940,9,12,18,2024-03-01 08:00:00,2024-03-01 13:36:16.273814
1941,31,12,12,2024-01-18 10:00:00,2024-01-18 13:18:06.990945
1942,283,14,8,2024-01-27 09:00:00,2024-01-27 10:16:45.581986
1943,71,4,23,2024-03-31 08:00:00,2024-03-31 10:53:14.294098
1944,14,14,12,2024-01-07 17:00:00,2024-01-07 18:31:48.176958
1945,298,3,16,2024-03-17 08:00:00,2024-03-17 09:09:03.343146
1946,188,5,3,2024-02-01 07:00:00,2024-02-01 08:03:44.598603
1947,214,5,25,2024-01-24 13:00:00,2024-01-24 17:43:04.042893
1948,271,10,16,2024-02-22 17:00:00,2024-02-22 19:41:12.065830
1949,7,10,4,2024-01-20 06:00:00,2024-01-20 11:24:20.828560
1950,17,20,25,2024-01-23 14:00:00,2024-01-23 15:48:06.278184
1951,203,14,22,2024-02-28 14:00:00,2024-02-28 18:33:25.321790
1952,133,19,17,2024-02-09 17:00:00,2024-02-09 19:08:11.667396
1953,81,9,3,2024-03-07 12:00:00,2024-03-07 17:53:22.673107
1954,65,7,13,2024-03-20 06:00:00,2024-03-20 08:05:40.315433
1955,95,18,20,2024-01-10 17:00:00,2024-01-10 20:20:31.849723
1956,161,13,27,2024-02-18 08:00:00,2024-02-18 09:16:24.089855
1957,191,14,7,2024-02-04 07:00:00,2024-02-04 08:31:19.201110
1958,186,20,25,2024-02-12 06:00:00,2024-02-12 08:11:51.538511
1959,84,18,4,2024-01-09 09:00:00,2024-01-09 12:59:07.993605
1960,159,7,18,2024-01-26 16:00:00,2024-01-26 21:38:45.634356
1961,124,9,3,2024-03-13 15:00:00,2024-03-13 16:13:27.741688
1962,248,2,2,2024-02-10 07:00:00,2024-02-10 12:43:03.164546
1963,5,12,25,2024-02-06 12:00:00,2024-02-06 15:30:03.889497
1964,162,13,24,2024-02-15 08:00:00,2024-02-15 12:30:47.822590
1965,50,11,14,2024-03-05 07:00:00,2024-03-05 10:30:39.188121
1966,77,1,19,2024-02-18 13:00:00,2024-02-18 16:55:54.447663
1967,20,10,6,2024-01-20 16:00:00,2024-01-20 19:18:55.912015
1968,48,8,29,2024-01-28 18:00:00,2024-01-28 22:24:26.275270
1969,73,6,17,2024-03-07 17:00:00,2024-03-07 21:02:37.300676
1970,268,11,15,2024-01-17 11:00:00,2024-01-17 13:27:15.148612
1971,221,2,29,2024-03-28 12:00:00,2024-03-28 14:11:43.991301
1972,39,5,19,2024-03-21 13:00:00,2024-03-21 14:29:13.308777
1973,8,5,25,2024-02-09 14:00:00,2024-02-09 19:20:15.606170
1974,45,16,4,2024-02-28 11:00:00,2024-02-28 12:50:54.917505
1975,152,6,3,2024-02-05 15:00:00,2024-02-05 17:48:59.908784
1976,46,3,6,2024-03-31 18:00:00,2024-03-31 21:18:13.340688
1977,243,9,25,2024-02-26 16:00:00,2024-02-26 21:37:14.893898
1978,64,19,16,2024-01-06 11:00:00,2024-01-06 16:17:42.058597
1979,206,14,28,2024-03-20 16:00:00,2024-03-20 17:38:41.716293
1980,188,17,28,2024-03-20 11:00:00,2024-03-20 13:52:06.295721
1981,212,17,15,2024-02-03 16:00:00,2024-02-03 17:12:48.160337
1982,30,8,23,2024-03-12 06:00:00,2024-03-12 07:46:22.120208
1983,54,10,13,2024-01-21 15:00:00,2024-01-21 17:59:47.047566
1984,38,8,13,2024-02-29 16:00:00,2024-02-29 17:28:03.056163
1985,239,15,21,2024-03-09 13:00:00,2024-03-09 14:32:44.142915
1986,93,4,30,2024-02-20 18:00:00,2024-02-20 21:09:56.059129
1987,206,11,3,2024-02-10 11:00:00,2024-02-10 16:58:55.888178
1988,249,7,23,2024-03-01 07:00:00,2024-03-01 09:23:30.751130
1989,20,18,5,2024-03-01 08:00:00,2024-03-01 12:12:03.894875
1990,164,19,2,2024-03-17 18:00:00,2024-03-17 20:54:05.126831
1991,186,14,16,2024-01-28 06:00:00,2024-01-28 08:03:26.871978
1992,12,14,9,2024-02-02 16:00:00,2024-02-02 17:52:49.901144
1993,73,3,9,2024-02-21 07:00:00,2024-02-21 09:29:30.062454
1994,232,14,17,2024-01-28 16:00:00,2024-01-28 21:27:55.321009
1995,95,2,3,2024-02-24 11:00:00,2024-02-24 16:49:00.583843
1996,153,6,7,2024-02-14 12:00:00,2024-02-14 15:24:29.254590
1997,275,6,23,2024-02-25 11:00:00,2024-02-25 16:33:46.760722
1998,293,13,27,2024-01-02 14:00:00,2024-01-02 18:54:55.302731
1999,102,3,24,2024-03-26 15:00:00,2024-03-26 19:04:57.222735
2000,166,11,1,2024-01-20 13:00:00,2024-01-20 18:40:08.749189
2001,256,11,4,2024-03-27 12:00:00,2024-03-27 14:18:50.448495
2002,2,15,27,2024-01-17 16:00:00,2024-01-17 19:14:47.915715
2003,297,4,2,2024-01-28 17:00:00,2024-01-28 22:53:42.575800
2004,216,18,25,2024-01-22 15:00:00,2024-01-22 17:53:16.018287
2005,179,7,7,2024-03-27 15:00:00,2024-03-27 20:46:31.880198
2006,190,12,1,2024-02-08 10:00:00,2024-02-08 13:30:37.533602
2007,64,16,21,2024-02-28 12:00:00,2024-02-28 15:03:06.962595
2008,181,18,14,2024-03-07 18:00:00,2024-03-07 20:40:44.879049
2009,91,15,14,2024-02-17 08:00:00,2024-02-17 11:45:49.564298
2010,84,18,14,2024-02-18 10:00:00,2024-02-18 15:13:31.648955
2011,224,10,23,2024-03-20 07:00:00,2024-03-20 12:58:36.537982
2012,54,3,21,2024-01-03 15:00:00,2024-01-03 20:39:44.941535
2013,54,16,24,2024-03-20 14:00:00,2024-03-20 15:29:54.637303
2014,228,17,19,2024-01-05 16:00:00,2024-01-05 18:26:58.280266
2015,216,7,8,2024-02-28 14:00:00,2024-02-28 16:54:19.436959
2016,101,16,4,2024-02-14 18:00:00,2024-02-14 23:34:12.527734
2017,212,13,1,2024-02-17 18:00:00,2024-02-17 20:07:10.858778
2018,146,9,29,2024-03-25 10:00:00,2024-03-25 12:32:13.140355
2019,213,8,1,2024-02-23 06:00:00,2024-02-23 07:04:39.541168
2020,79,12,27,2024-03-07 17:00:00,2024-03-07 20:59:59.022136
2021,172,6,19,2024-02-25 09:00:00,2024-02-25 12:46:43.312465
2022,201,7,20,2024-03-23 12:00:00,2024-03-23 17:08:33.898192
2023,296,14,5,2024-03-22 12:00:00,2024-03-22 17:53:12.401423
2024,89,13,29,2024-02-10 14:00:00,2024-02-10 15:47:31.985796
2025,119,4,23,2024-01-17 14:00:00,2024-01-17 15:35:30.709107
2026,296,13,27,2024-03-21 10:00:00,2024-03-21 15:11:12.081804
2027,82,11,7,2024-01-12 07:00:00,2024-01-12 08:07:41.524143
2028,6,19,5,2024-01-04 15:00:00,2024-01-04 19:32:16.366449
2029,41,19,13,2024-01-04 17:00:00,2024-01-04 21:40:15.044948
2030,233,12,6,2024-01-31 16:00:00,2024-01-31 21:29:22.366331
2031,153,7,18,2024-02-01 17:00:00,2024-02-01 21:54:00.521149
2032,194,9,22,2024-01-07 10:00:00,2024-01-07 11:24:53.340647
2033,74,1,21,2024-03-15 07:00:00,2024-03-15 08:33:16.767344
2034,63,4,5,2024-02-06 10:00:00,2024-02-06 15:28:22.886194
2035,48,3,16,2024-02-16 09:00:00,2024-02-16 11:57:14.403755
2036,252,1,14,2024-01-10 13:00:00,2024-01-10 18:47:45.909115
2037,40,7,22,2024-02-23 12:00:00,2024-02-23 17:26:54.843372
2038,231,6,6,2024-02-08 06:00:00,2024-02-08 11:31:05.487069
2039,291,20,28,2024-01-05 07:00:00,2024-01-05 12:52:46.485734
2040,178,16,20,2024-03-17 14:00:00,2024-03-17 15:01:30.261987
2041,268,9,30,2024-01-16 09:00:00,2024-01-16 13:01:49.993936
2042,275,1,17,2024-03-06 18:00:00,2024-03-06 19:45:42.228299
2043,187,4,29,2024-01-28 06:00:00,2024-01-28 08:38:15.715106
2044,113,3,24,2024-03-29 08:00:00,2024-03-29 10:20:16.629581
2045,247,7,3,2024-02-14 17:00:00,2024-02-14 20:45:26.948054
2046,151,15,24,2024-03-04 12:00:00,2024-03-04 15:33:47.817841
2047,205,7,9,2024-01-23 09:00:00,2024-01-23 13:26:07.034221
2048,144,13,4,2024-03-15 18:00:00,2024-03-15 22:49:56.079610
2049,160,6,26,2024-01-27 17:00:00,2024-01-27 20:26:20.972211
2050,229,14,20,2024-02-04 11:00:00,2024-02-04 15:06:52.397322
2051,197,14,7,2024-03-13 11:00:00,2024-03-13 13:52:11.288762
2052,33,15,6,2024-01-05 14:00:00,2024-01-05 16:15:55.145894
2053,210,10,20,2024-03-23 14:00:00,2024-03-23 16:45:40.560043
2054,16,4,6,2024-02-11 12:00:00,2024-02-11 16:57:16.134703
2055,184,8,3,2024-01-28 16:00:00,2024-01-28 18:51:29.885309
2056,75,11,4,2024-01-02 11:00:00,2024-01-02 15:26:29.263453
2057,169,7,15,2024-03-13 18:00:00,2024-03-13 20:36:28.102300
2058,120,18,3,2024-02-19 10:00:00,2024-02-19 14:00:32.434400
2059,270,7,4,2024-03-12 10:00:00,2024-03-12 14:34:52.781220
2060,39,19,29,2024-03-23 12:00:00,2024-03-23 16:24:38.374595
2061,223,11,27,2024-02-10 09:00:00,2024-02-10 10:59:08.218540
2062,253,16,2,2024-02-05 12:00:00,2024-02-05 13:35:46.662416
2063,232,6,20,2024-02-11 15:00:00,2024-02-11 17:54:51.435327
2064,296,1,10,2024-01-03 16:00:00,2024-01-03 20:54:59.501456
2065,295,1,30,2024-02-29 10:00:00,2024-02-29 11:39:19.044918
2066,207,2,29,2024-03-09 14:00:00,2024-03-09 15:11:44.164401
2067,9,3,16,2024-01-13 18:00:00,2024-01-13 21:04:31.419640
2068,155,9,11,2024-02-14 12:00:00,2024-02-14 13:23:55.809761
2069,161,16,20,2024-01-07 12:00:00,2024-01-07 14:29:31.988658
2070,233,16,28,2024-03-23 07:00:00,2024-03-23 12:12:55.361579
2071,53,1,8,2024-01-07 06:00:00,2024-01-07 07:41:37.219621
2072,166,14,8,2024-01-22 07:00:00,2024-01-22 08:57:20.874480
2073,189,18,1,2024-03-29 06:00:00,2024-03-29 08:17:54.378439
2074,23,4,2,2024-02-08 07:00:00,2024-02-08 09:19:07.088357
2075,195,9,23,2024-01-22 08:00:00,2024-01-22 11:55:02.157675
2076,62,5,11,2024-01-19 18:00:00,2024-01-19 21:55:14.345422
2077,212,15,22,2024-01-16 14:00:00,2024-01-16 17:38:16.600705
2078,296,16,22,2024-03-03 10:00:00,2024-03-03 12:36:34.404536
2079,248,8,3,2024-02-03 18:00:00,2024-02-03 20:28:52.215390
2080,43,12,18,2024-02-01 16:00:00,2024-02-01 20:14:08.416901
2081,106,3,3,2024-03-04 06:00:00,2024-03-04 08:03:44.558483
2082,111,15,27,2024-02-19 09:00:00,2024-02-19 12:26:17.620344
2083,175,7,27,2024-03-16 18:00:00,2024-03-16 21:38:17.603485
2084,161,10,23,2024-02-28 16:00:00,2024-02-28 17:46:11.980653
2085,259,4,30,2024-01-17 09:00:00,2024-01-17 14:35:00.550393
2086,198,15,28,2024-03-20 14:00:00,2024-03-20 16:00:54.373095
2087,205,7,3,2024-02-05 12:00:00,2024-02-05 13:49:15.533850
2088,158,19,21,2024-01-14 08:00:00,2024-01-14 11:18:17.174184
2089,55,4,8,2024-01-03 13:00:00,2024-01-03 14:56:06.535789
2090,15,16,22,2024-03-08 13:00:00,2024-03-08 15:45:35.222831
2091,61,18,3,2024-02-15 12:00:00,2024-02-15 14:03:37.188462
2092,204,17,14,2024-03-06 11:00:00,2024-03-06 12:15:56.827297
2093,140,12,4,2024-01-07 16:00:00,2024-01-07 18:54:45.405519
2094,217,7,10,2024-01-25 12:00:00,2024-01-25 13:52:59.611882
2095,142,17,20,2024-03-04 14:00:00,2024-03-04 17:10:04.176151
2096,26,8,4,2024-01-29 07:00:00,2024-01-29 08:15:56.479878
2097,19,19,9,2024-01-31 07:00:00,2024-01-31 10:39:38.371047
2098,142,8,29,2024-03-20 17:00:00,2024-03-20 21:34:44.819726
2099,201,13,4,2024-01-29 17:00:00,2024-01-29 22:07:13.235829
2100,138,16,7,2024-01-22 18:00:00,2024-01-22 20:01:04.358633
2101,148,20,10,2024-01-01 07:00:00,2024-01-01 08:55:31.418865
2102,245,10,28,2024-03-29 09:00:00,2024-03-29 10:51:04.186332
2103,36,6,6,2024-02-12 13:00:00,2024-02-12 14:42:33.005795
2104,7,16,14,2024-02-12 06:00:00,2024-02-12 07:53:15.270937
2105,136,3,6,2024-03-27 18:00:00,2024-03-27 23:15:55.614023
2106,181,16,19,2024-01-01 13:00:00,2024-01-01 18:21:57.933688
2107,242,4,2,2024-01-03 15:00:00,2024-01-03 19:24:00.832685
2108,149,8,17,2024-03-05 08:00:00,2024-03-05 12:46:29.864616
2109,49,4,10,2024-02-12 13:00:00,2024-02-12 16:27:11.913302
2110,180,18,9,2024-03-25 13:00:00,2024-03-25 15:16:03.663219
2111,235,1,27,2024-02-15 10:00:00,2024-02-15 14:33:02.828718
2112,266,20,16,2024-01-15 10:00:00,2024-01-15 14:25:44.114835
2113,11,5,14,2024-01-29 16:00:00,2024-01-29 21:58:13.567149
2114,183,16,1,2024-02-01 15:00:00,2024-02-01 19:42:18.223729
2115,221,12,7,2024-01-12 09:00:00,2024-01-12 14:36:11.650603
2116,194,4,9,2024-03-21 16:00:00,2024-03-21 19:43:28.495568
2117,231,17,6,2024-02-03 16:00:00,2024-02-03 18:44:39.211014
2118,170,13,19,2024-02-23 10:00:00,2024-02-23 12:32:47.819353
2119,22,19,17,2024-03-30 11:00:00,2024-03-30 16:10:15.088223
2120,63,14,26,2024-02-28 15:00:00,2024-02-28 20:50:26.754641
2121,178,10,4,2024-01-02 13:00:00,2024-01-02 18:38:10.194550
2122,76,15,22,2024-01-20 14:00:00,2024-01-20 19:50:00.086442
2123,286,6,10,2024-03-03 10:00:00,2024-03-03 11:19:23.096863
2124,151,1,15,2024-01-06 09:00:00,2024-01-06 11:24:54.311378
2125,64,2,16,2024-02-09 06:00:00,2024-02-09 09:09:05.810914
2126,1,2,9,2024-01-18 11:00:00,2024-01-18 16:23:36.997730
2127,258,18,5,2024-01-12 17:00:00,2024-01-12 19:21:12.040112
2128,101,14,19,2024-01-11 10:00:00,2024-01-11 12:05:39.439778
2129,243,12,8,2024-03-27 16:00:00,2024-03-27 18:55:52.335042
2130,205,4,29,2024-02-03 10:00:00,2024-02-03 13:59:06.698272
2131,89,19,14,2024-03-27 11:00:00,2024-03-27 16:01:18.844497
2132,72,7,9,2024-01-18 12:00:00,2024-01-18 15:46:17.107850
2133,155,10,3,2024-02-08 15:00:00,2024-02-08 20:38:08.135678
2134,237,18,6,2024-02-18 18:00:00,2024-02-18 23:22:46.586624
2135,224,4,5,2024-03-08 13:00:00,2024-03-08 17:28:14.400990
2136,258,12,15,2024-02-15 12:00:00,2024-02-15 15:19:57.946056
2137,211,15,1,2024-03-12 06:00:00,2024-03-12 11:47:14.851567
2138,216,3,25,2024-01-18 15:00:00,2024-01-18 20:32:03.278095
2139,125,19,17,2024-02-17 08:00:00,2024-02-17 12:06:16.015360
2140,290,10,2,2024-02-20 08:00:00,2024-02-20 11:00:52.958268
2141,4,15,26,2024-03-07 13:00:00,2024-03-07 18:11:45.564691
2142,44,2,9,2024-03-24 07:00:00,2024-03-24 09:40:02.702182
2143,50,10,19,2024-03-02 17:00:00,2024-03-02 19:39:23.536736
2144,32,4,24,2024-03-15 16:00:00,2024-03-15 19:33:14.775681
2145,28,7,17,2024-01-19 14:00:00,2024-01-19 18:42:07.634136
2146,254,5,8,2024-03-27 16:00:00,2024-03-27 21:15:40.602523
2147,155,10,24,2024-01-01 18:00:00,2024-01-01 21:25:29.192594
2148,103,4,3,2024-01-01 08:00:00,2024-01-01 12:01:08.231921
2149,62,17,4,2024-02-01 09:00:00,2024-02-01 10:31:04.926446
2150,13,17,15,2024-02-20 06:00:00,2024-02-20 11:37:48.799968
2151,154,13,16,2024-01-24 09:00:00,2024-01-24 14:12:30.974462
2152,280,9,27,2024-03-19 16:00:00,2024-03-19 19:11:44.337313
2153,64,14,5,2024-03-22 06:00:00,2024-03-22 07:55:26.541353
2154,124,6,17,2024-03-30 14:00:00,2024-03-30 16:00:06.318731
2155,246,10,10,2024-03-26 07:00:00,2024-03-26 12:47:43.645460
2156,253,12,22,2024-02-05 12:00:00,2024-02-05 14:55:44.774200
2157,55,15,14,2024-02-24 08:00:00,2024-02-24 09:08:23.471860
2158,235,4,19,2024-02-19 06:00:00,2024-02-19 09:54:09.685331
2159,18,20,15,2024-01-06 11:00:00,2024-01-06 16:48:50.337454
2160,240,15,9,2024-01-02 08:00:00,2024-01-02 10:47:19.457931
2161,258,7,12,2024-03-31 14:00:00,2024-03-31 16:57:11.237865
2162,33,6,21,2024-01-20 11:00:00,2024-01-20 15:16:46.800939
2163,289,11,15,2024-01-18 10:00:00,2024-01-18 14:55:29.296897
2164,156,13,3,2024-03-23 13:00:00,2024-03-23 15:52:57.409221
2165,242,20,22,2024-01-24 15:00:00,2024-01-24 19:32:33.003304
2166,260,17,9,2024-01-17 17:00:00,2024-01-17 19:37:13.379020
2167,298,12,19,2024-03-20 12:00:00,2024-03-20 13:20:16.259486
2168,16,6,8,2024-01-13 16:00:00,2024-01-13 17:31:51.967836
2169,244,11,25,2024-01-30 18:00:00,2024-01-30 23:02:33.998698
2170,122,4,29,2024-01-23 17:00:00,2024-01-23 22:27:44.511321
2171,216,3,2,2024-03-19 10:00:00,2024-03-19 11:34:20.528090
2172,38,15,25,2024-02-17 15:00:00,2024-02-17 19:09:23.293001
2173,16,6,11,2024-01-14 17:00:00,2024-01-14 20:14:51.173357
2174,69,19,18,2024-01-26 09:00:00,2024-01-26 11:15:44.908962
2175,225,10,8,2024-01-26 17:00:00,2024-01-26 18:48:37.612477
2176,271,7,3,2024-03-15 06:00:00,2024-03-15 10:08:44.081937
2177,50,7,2,2024-01-18 06:00:00,2024-01-18 08:47:52.098037
2178,209,19,18,2024-01-10 11:00:00,2024-01-10 12:55:35.478412
2179,271,16,7,2024-01-27 15:00:00,2024-01-27 20:08:16.363307
2180,257,12,12,2024-03-20 14:00:00,2024-03-20 19:16:01.588795
2181,35,15,14,2024-03-21 12:00:00,2024-03-21 17:22:11.584231
2182,292,3,5,2024-03-07 10:00:00,2024-03-07 11:30:16.434071
2183,256,8,2,2024-03-17 14:00:00,2024-03-17 16:39:16.556308
2184,115,10,30,2024-02-02 12:00:00,2024-02-02 16:30:58.919651
2185,35,6,10,2024-01-10 14:00:00,2024-01-10 17:52:36.405738
2186,266,20,17,2024-02-09 12:00:00,2024-02-09 16:05:35.608487
2187,280,4,19,2024-03-01 10:00:00,2024-03-01 14:15:58.176018
2188,17,11,14,2024-02-03 09:00:00,2024-02-03 11:40:21.742418
2189,31,5,7,2024-03-11 17:00:00,2024-03-11 19:38:52.965060
2190,32,8,16,2024-01-10 18:00:00,2024-01-10 23:44:23.956739
2191,19,12,3,2024-02-23 15:00:00,2024-02-23 19:41:47.209067
2192,42,18,16,2024-01-17 10:00:00,2024-01-17 14:36:59.935956
2193,54,2,16,2024-03-05 09:00:00,2024-03-05 13:15:06.065434
2194,221,16,10,2024-01-30 06:00:00,2024-01-30 11:39:22.437619
2195,14,7,18,2024-03-18 12:00:00,2024-03-18 16:24:34.941894
2196,10,18,16,2024-01-07 12:00:00,2024-01-07 16:49:42.267278
2197,65,14,23,2024-02-24 14:00:00,2024-02-24 15:41:19.867742
2198,225,4,29,2024-03-19 11:00:00,2024-03-19 13:45:32.203727
2199,176,14,30,2024-01-08 09:00:00,2024-01-08 11:09:36.601646
2200,6,8,14,2024-03-09 15:00:00,2024-03-09 16:13:44.034958
2201,8,8,27,2024-01-08 07:00:00,2024-01-08 08:16:59.782590
2202,225,6,10,2024-01-06 11:00:00,2024-01-06 13:44:54.014356
2203,126,10,5,2024-03-18 12:00:00,2024-03-18 15:23:36.624578
2204,63,3,3,2024-02-02 14:00:00,2024-02-02 16:01:45.497301
2205,183,8,15,2024-02-08 11:00:00,2024-02-08 15:54:03.751299
2206,150,8,17,2024-02-04 11:00:00,2024-02-04 15:29:19.890373
2207,258,4,2,2024-02-14 12:00:00,2024-02-14 16:31:39.030154
2208,249,9,3,2024-01-27 08:00:00,2024-01-27 13:12:25.656329
2209,267,8,10,2024-03-11 09:00:00,2024-03-11 10:36:49.464898
2210,73,2,8,2024-03-30 13:00:00,2024-03-30 17:14:58.345555
2211,233,4,1,2024-03-04 06:00:00,2024-03-04 08:21:05.374304
2212,197,10,27,2024-01-11 06:00:00,2024-01-11 08:23:43.664679
2213,197,16,1,2024-02-18 12:00:00,2024-02-18 15:13:12.355233
2214,115,7,13,2024-01-24 16:00:00,2024-01-24 19:09:19.529364
2215,27,10,2,2024-03-10 18:00:00,2024-03-10 20:44:20.481692
2216,14,20,25,2024-02-13 10:00:00,2024-02-13 15:03:04.386360
2217,111,1,11,2024-03-20 12:00:00,2024-03-20 17:19:43.361251
2218,30,4,18,2024-02-19 17:00:00,2024-02-19 22:39:44.508528
2219,148,18,15,2024-02-24 15:00:00,2024-02-24 19:35:45.963519
2220,266,9,6,2024-02-18 13:00:00,2024-02-18 17:43:41.409666
2221,122,5,30,2024-01-02 10:00:00,2024-01-02 14:59:52.600628
2222,141,3,8,2024-03-10 10:00:00,2024-03-10 12:41:15.582357
2223,203,2,20,2024-02-05 11:00:00,2024-02-05 13:20:37.452291
2224,129,20,1,2024-01-16 10:00:00,2024-01-16 13:50:31.939360
2225,165,9,28,2024-01-23 13:00:00,2024-01-23 16:18:49.036834
2226,226,1,15,2024-01-05 11:00:00,2024-01-05 14:24:03.742379
2227,285,7,14,2024-01-08 15:00:00,2024-01-08 20:41:39.016644
2228,142,20,18,2024-02-10 07:00:00,2024-02-10 10:12:07.911291
